DVS,KAVAIL,KDEMLV,KDEMRT,KDEMSO,KDEMST,KNI,KSOIL,KTRANSLOCATABLE,LAI,NAVAIL,NDEMLV,NDEMRT,NDEMSO,NDEMST,NNI,NPKI,NSOIL,NTRANSLOCATABLE,PAVAIL,PDEMLV,PDEMRT,PDEMSO,PDEMST,PNI,PSOIL,PTRANSLOCATABLE,RD,RKUPTAKE,RNFIX,RNUPTAKE,RPUPTAKE,SM,TAGP,TRA,TWLV,TWRT,TWSO,TWST,WWLOW,day
0.3055714285714286,7.243152697919128,0.0,0.0,0.0,0.0,,0.0,24.043864593723704,0.3221633911494306,12.308838791938397,0.0,0.0,0.0,0.0,1.0338656842006535,1.0233928314700644,0.0,12.23528186121807,16.314431200555266,0.0,0.0,0.0,0.0,,0.0,2.426483463293348,106.00000000000016,0.0,0.0,0.0,0.0,0.46,238.90105398738638,0.029150548417707475,156.96565875159854,191.32296068276574,0.0,81.93539523578784,,1976-03-21
0.306952380952381,7.334152697919128,0.0,0.0,0.0,0.0,,0.0,24.043864593723704,0.3221633911494306,12.399838791938397,0.0,0.0,0.0,0.0,1.035621693620931,1.0246891145985766,0.0,12.23528186121807,16.405431200555267,0.0,0.0,0.0,0.0,,0.0,2.426483463293348,107.20000000000016,0.0,0.0,0.0,0.0,0.46,238.90105398738638,0.023827434809120113,156.96565875159854,191.32296068276574,0.0,81.93539523578784,,1976-03-22
0.306952380952381,7.4251526979191285,0.0,0.0,0.0,0.0,,0.0,24.043864593723704,0.3221633911494306,12.490838791938396,0.0,0.0,0.0,0.0,1.035621693620931,1.0246891145985766,0.0,12.23528186121807,16.496431200555268,0.0,0.0,0.0,0.0,,0.0,2.426483463293348,108.40000000000016,0.0,0.0,0.0,0.0,0.46,238.90105398738638,0.020963849504501617,156.96565875159854,191.32296068276574,0.0,81.93539523578784,,1976-03-23
0.3076190476190476,7.516152697919129,0.0,0.0,0.0,0.0,,0.0,24.043864593723704,0.3221633911494306,12.581838791938395,0.0,0.0,0.0,0.0,1.036471559020151,1.025316082497554,0.0,12.23528186121807,16.58743120055527,0.0,0.0,0.0,0.0,,0.0,2.426483463293348,109.60000000000016,0.0,0.0,0.0,0.0,0.46,238.90105398738638,0.017319877326718178,156.96565875159854,191.32296068276574,0.0,81.93539523578784,,1976-03-24
0.3076666666666667,7.607152697919129,0.0,0.0,0.0,0.0,,0.0,24.043864593723704,0.3221633911494306,12.672838791938394,0.0,0.0,0.0,0.0,1.0365323170692173,1.02536089527868,0.0,12.23528186121807,16.67843120055527,0.0,0.0,0.0,0.0,,0.0,2.426483463293348,110.80000000000017,0.0,0.0,0.0,0.0,0.46,238.90105398738638,0.006342739407614518,156.96565875159854,191.32296068276574,0.0,81.93539523578784,,1976-03-25
0.3135714285714286,7.698152697919129,0.0,0.0,0.0,0.0,,0.0,24.043864593723704,0.3221633911494306,12.763838791938394,0.0,0.0,0.0,0.0,1.0441219248233704,1.0309482038835005,0.0,12.23528186121807,16.76943120055527,0.0,0.0,0.0,0.0,,0.0,2.426483463293348,112.00000000000017,0.0,0.0,0.0,0.0,0.46,238.90105398738638,0.010602307866528507,156.96565875159854,191.32296068276574,0.0,81.93539523578784,,1976-03-26
0.3188571428571429,7.789152697919129,0.0,0.0,0.0,0.0,,0.0,24.043864593723704,0.3221633911494306,12.854838791938393,0.0,0.0,0.0,0.0,1.0510107463673193,1.0360016501216187,0.0,12.23528186121807,16.860431200555272,0.0,0.0,0.0,0.0,,0.0,2.426483463293348,113.20000000000017,0.0,0.0,0.0,0.0,0.46,238.90105398738638,0.011155137882172914,156.96565875159854,191.32296068276574,0.0,81.93539523578784,,1976-03-27
0.32361904761904764,7.880152697919129,0.0,0.0,0.0,0.0,,0.0,24.043864593723704,0.3221633911494306,12.945838791938392,0.0,0.0,0.0,0.0,1.0572951923513378,1.0405969129678445,0.0,12.23528186121807,16.951431200555273,0.0,0.0,0.0,0.0,,0.0,2.426483463293348,114.40000000000018,0.0,0.0,0.0,0.0,0.46,238.90105398738638,0.01846322067889088,156.96565875159854,191.32296068276574,0.0,81.93539523578784,,1976-03-28
0.330952380952381,7.97115269791913,0.0,0.0,0.0,0.0,,0.0,24.043864593723704,0.3221633911494306,13.036838791938392,0.0,0.0,0.0,0.0,1.0671215930527325,1.0477538948106233,0.0,12.23528186121807,17.042431200555274,0.0,0.0,0.0,0.0,,0.0,2.426483463293348,115.60000000000018,0.0,0.0,0.0,0.0,0.46,238.90105398738638,0.016391113678696414,156.96565875159854,191.32296068276574,0.0,81.93539523578784,,1976-03-29
0.33757142857142863,8.06215269791913,0.0,0.0,0.0,0.0,,0.0,24.024028522198854,0.3251551528079426,13.127838791938391,0.0,0.0,0.0,0.0,1.0654955314791397,1.044174523385627,0.0,12.226796267779815,17.133431200555275,0.0,0.0,0.0,0.0,,0.0,2.425348415484689,116.80000000000018,0.0,0.0,0.0,0.0,0.46,241.0701809354116,0.025054639740838616,158.3435708223917,192.0187183830757,0.0,82.72661011301989,,1976-03-30
0.34461904761904766,8.153152697919129,0.0,0.0,0.0,0.0,,0.0,23.893349907414486,0.3448587757648956,13.21883879193839,0.0,0.0,0.0,0.0,1.008528010439888,0.9879743646043853,0.0,12.17088837000422,17.224431200555276,0.013840566774239393,0.0,0.0,0.005898962194624546,,0.0,2.417871343783811,118.00000000000018,0.0,0.0,0.0,0.01973952896886394,0.46,255.50185446187407,0.026761638014891544,167.4347004770044,196.4498640897967,0.0,88.06715398486968,,1976-03-31
